ind,weighted,fx,fn,sx,sn,day_count,RSI,vgo,success,profit
2239,19,3,6,3,7,4,75.0,34.335518023695485,1,2.000000000002
2240,18,2,6,3,7,3,66.66666666666666,32.33677842198134,1,19.900000000001583
2264,1,1,0,0,0,1,57.14285714285714,41.22070458277355,1,9.899999999998244
2265,2,1,1,0,0,1,57.14285714285714,40.50753843857292,1,29.50000000000008
2266,2,1,1,0,0,1,57.14285714285714,37.467532467532465,1,7.7545454545457915
2279,28,5,6,9,8,5,72.72727272727272,33.348180439727074,1,29.842857142856616
2280,28,5,6,9,8,4,66.66666666666666,35.81501137225171,1,72.20000000000005
2281,25,5,8,4,8,3,61.53846153846154,38.04776345716452,1,73.21111111110889
2282,26,7,8,3,8,5,69.23076923076923,40.046436694465505,1,68.29999999999892
2283,22,3,8,3,8,5,69.23076923076923,44.099064948193075,1,95.38888888888764
2284,21,3,8,3,7,5,69.23076923076923,45.89398534243114,1,87.99999999999919
2285,20,3,8,2,7,5,69.23076923076923,45.629580490270406,1,151.47142857142802
2286,15,3,7,0,5,4,66.66666666666666,45.889926786165105,1,45.69999999999963
2329,25,7,6,5,7,3,63.63636363636363,33.67884686008079,1,56.100000000001145
2330,25,7,7,5,6,3,63.63636363636363,35.17352185089974,1,57.16666666666592
2331,21,5,7,3,6,3,63.63636363636363,39.914425427872864,1,60.172727272727045
2332,19,5,7,2,5,3,63.63636363636363,40.87016487994483,1,70.2999999999987
2333,17,4,6,2,5,3,63.63636363636363,40.63820450128519,1,39.20769230769005
2334,13,4,5,0,4,3,63.63636363636363,40.505134867607026,1,31.02857142857296
2335,9,3,3,0,3,1,55.55555555555556,39.09706755753526,1,17.863636363635305
2352,0,0,0,0,0,1,57.14285714285714,39.48719029158942,1,4.100000000000215
2353,0,0,0,0,0,1,57.14285714285714,41.40316871734367,1,3.1000000000003247
2366,20,5,6,4,5,3,66.66666666666666,35.65326633165829,1,112.30000000000074
2367,22,6,6,5,5,3,66.66666666666666,41.84359458068942,1,93.71428571428586
2368,20,6,6,3,5,3,66.66666666666666,43.80009146515749,1,24.799999999998157
2369,19,6,5,3,5,3,66.66666666666666,43.67175441605213,1,18.776923076924135
2370,14,4,5,0,5,4,75.0,41.93617833006322,1,20.523076923077976
2371,12,4,4,0,4,3,71.42857142857143,40.86548942664051,1,22.590909090909328
2372,8,0,4,0,4,3,71.42857142857143,39.09663178548071,1,7.842857142859039
2433,19,5,4,5,5,4,83.33333333333333,41.45400934364709,1,25.800000000000267
2434,20,5,4,5,6,4,83.33333333333333,38.553266447116485,1,28.444444444444272
2436,22,5,5,7,5,6,87.5,38.775715204114434,1,19.309090909092053
2447,37,10,7,10,10,10,91.66666666666667,26.990528309829507,1,27.800000000000047
2448,37,10,8,10,9,10,91.66666666666667,28.316143969690593,1,56.80000000000129
2449,36,10,9,8,9,9,90.9090909090909,29.426647021679646,1,79.89999999999941
2450,36,10,9,8,9,9,90.9090909090909,31.066722795201006,1,44.39999999999999
2451,30,8,9,4,9,9,90.9090909090909,35.49226837614242,1,55.600000000000094
2452,29,8,9,2,10,8,83.33333333333333,36.876164075020576,1,78.20000000000161
2453,23,4,9,2,8,7,76.92307692307693,37.67553168449776,1,103.80000000000055
2454,18,2,9,0,7,8,78.57142857142857,37.213832487309645,1,102.19999999999897
2455,15,2,8,0,5,5,69.23076923076923,36.46129441624365,1,133.59999999999818
2456,13,0,8,0,5,7,76.92307692307693,34.89847715736041,1,95.19999999999973
2457,2,0,2,0,0,2,62.50000000000001,34.95452622673435,1,25.87142857142899
2472,2,1,1,0,0,1,54.54545454545455,34.57704152592887,1,26.654545454545264
2504,20,5,3,6,6,3,71.42857142857143,46.14424141749723,1,2.3999999999979593
2505,19,5,3,6,5,2,66.66666666666666,44.03239202657807,1,10.899999999998133
2506,20,6,3,6,5,2,66.66666666666666,40.27713178294574,1,6.199999999998429
2507,22,6,5,6,5,3,71.42857142857143,39.82920836579373,1,64.83333333333397
2508,20,6,5,4,5,4,75.0,38.81734284173308,1,38.92857142857142
2509,20,6,5,4,5,2,60.0,37.60921675555822,1,19.000000000000128
2510,17,3,5,4,5,2,60.0,39.55833882663151,1,18.766666666667486
2513,12,1,4,2,5,3,63.63636363636363,47.81377645748236,1,6.566666666665277
2528,22,5,4,6,7,4,70.0,42.98150128987604,1,5.444444444444585
2529,26,6,6,7,7,6,87.5,41.92915119864091,1,25.490909090910563
2530,26,7,6,6,7,6,87.5,39.15088403699742,0,0.0
2531,27,7,6,7,7,3,66.66666666666666,36.40107259145757,1,48.50000000000021
2532,23,6,6,5,6,3,66.66666666666666,38.065823916235715,0,0.0
2533,18,6,6,1,5,3,66.66666666666666,39.816446402349484,0,0.0
2534,16,4,6,1,5,3,66.66666666666666,26.663153708490757,1,32.014285714285776
2535,13,1,6,1,5,3,66.66666666666666,31.615629349771325,1,43.70769230769067
2556,17,4,4,4,5,2,50.0,33.113376652475914,1,34.600000000000186
2557,16,4,4,4,4,1,66.66666666666666,45.37153779089263,1,56.84444444444381
2578,14,2,4,4,4,2,66.66666666666666,35.64076717702827,1,0.5999999999994898
2582,14,3,3,4,4,3,80.0,42.52793210818731,1,4.999999999999449
2583,15,3,3,4,5,3,80.0,47.34812870138592,1,3.5999999999991594
2585,18,4,4,4,6,4,83.33333333333333,50.07936992490384,1,9.600000000000719
2586,14,4,3,3,4,3,80.0,50.45698760608096,1,5.099999999997884
2587,14,4,3,3,4,3,80.0,48.68703828072532,1,14.199999999997548
2588,12,4,3,3,2,2,75.0,45.32450088527993,0,0.0
2590,11,3,2,3,3,1,60.0,42.297759325966176,1,3.327272727271513
2591,11,3,2,3,3,1,60.0,40.29824775627328,1,13.545454545453861
2592,7,2,2,1,2,1,60.0,41.001587398498074,0,0.0
2616,0,0,0,0,0,1,55.55555555555556,39.18046217300413,1,9.999999999998899
2633,12,0,5,2,5,5,64.70588235294117,33.53285637281325,1,2.688888888888741
2634,12,0,5,2,5,5,64.70588235294117,32.987455284951245,1,4.044444444444295
2635,13,0,5,2,6,4,62.50000000000001,31.528397118635766,1,9.999999999998899
2636,18,2,5,2,9,5,66.66666666666666,29.20345959719704,1,16.955555555555613
2637,18,2,5,2,9,9,90.9090909090909,28.308423580144066,1,8.709090909091444
2640,10,2,3,2,3,4,83.33333333333333,33.283576391540045,1,23.599999999999177
2641,10,2,3,2,3,4,83.33333333333333,34.602962510498585,1,25.100000000000122
2642,10,2,3,2,3,6,87.5,27.481942785645224,0,0.0
2643,12,2,3,4,3,5,77.77777777777777,32.35454700563044,0,0.0
2644,9,2,3,1,3,4,75.0,33.973724620371954,0,0.0
2645,10,3,3,1,3,3,66.66666666666666,34.154296763919696,0,0.0
2646,6,0,3,1,2,3,66.66666666666666,34.55953395851094,0,0.0
2647,6,0,3,1,2,2,62.50000000000001,33.695368002273376,0,0.0
2648,7,1,3,1,2,3,71.42857142857143,31.626030122193804,0,0.0
2649,4,1,2,0,1,3,71.42857142857143,30.825234441602728,0,0.0
2687,13,3,4,3,3,5,85.71428571428571,27.829968773365,1,26.166666666664895
2688,13,3,4,3,3,5,85.71428571428571,27.996877336499974,1,56.82857142857101
2689,14,3,4,3,4,5,85.71428571428571,28.35752298016449,0,0.0
2691,14,4,5,1,4,7,88.88888888888889,32.34310824537385,1,7.0888888888887
2695,11,0,4,2,5,7,88.88888888888889,30.499673273796557,1,2.900000000001235
2696,14,1,4,2,7,7,88.88888888888889,28.862992812023524,1,9.600000000000719
2700,8,2,2,2,2,1,66.66666666666666,39.100267488044096,0,0.0
2701,7,2,2,1,2,1,66.66666666666666,41.761773526789334,1,20.809090909088557
2702,8,2,3,1,2,2,75.0,34.59284697729101,1,15.000000000000568
2703,7,2,2,1,2,2,75.0,39.49631829713508,1,12.109090909091513
2704,6,2,2,0,2,2,75.0,40.77717962997339,1,7.099999999997664
2705,5,1,2,0,2,2,75.0,40.421384815296086,1,12.930769230770078
2706,4,0,2,0,2,3,60.0,40.07710666421884,1,15.469230769229458
2718,0,0,0,0,0,1,33.33333333333333,37.795485133977735,1,1.7999999999984695
2719,0,0,0,0,0,1,33.33333333333333,36.63128594151475,1,6.500000000000394
2720,0,0,0,0,0,1,33.33333333333333,33.64462253762389,1,13.499999999999623
2721,0,0,0,0,0,1,33.33333333333333,31.79371099963294,1,11.799999999999589
2762,4,1,1,1,1,1,66.66666666666666,39.32353601076957,1,4.500000000000615
2763,5,1,2,1,1,1,66.66666666666666,44.08309026998729,1,10.545454545454191
2764,4,1,2,0,1,1,66.66666666666666,45.58596963577893,0,0.0
2765,2,1,1,0,0,1,66.66666666666666,46.042928726348066,1,5.111111111111288
2818,15,4,3,4,4,2,75.0,31.781900217483038,1,18.045454545454476
2819,13,4,2,4,3,1,66.66666666666666,42.30901582931865,1,20.999999999999908
2820,14,4,4,3,3,1,66.66666666666666,41.342542522859105,1,43.69090909090989
2821,11,4,4,1,2,1,66.66666666666666,41.200717726870515,1,47.62727272727307
2822,11,4,4,1,2,1,66.66666666666666,42.076000393274995,1,58.79999999999885
2836,11,2,2,4,3,4,83.33333333333333,48.68613339193495,1,5.455555555555769
2837,8,2,2,1,3,4,83.33333333333333,48.97648610042853,1,12.699999999998823
2838,10,4,2,1,3,4,83.33333333333333,49.293883775393496,1,10.000000000001119
2839,7,1,2,1,3,4,83.33333333333333,47.31305484450738,1,13.299999999998313
2840,7,1,3,0,3,4,83.33333333333333,44.28299112248788,1,34.93333333333348
2841,7,1,3,0,3,4,83.33333333333333,42.970426447361255,1,38.699999999998184
2842,6,1,3,0,2,5,85.71428571428571,40.7289907957083,1,8.057142857142985
2843,1,1,0,0,0,2,75.0,40.0191504178273,1,1.2000000000012
2931,8,2,2,2,2,2,66.66666666666666,25.066222857342023,1,1.155555555554244
2932,8,1,2,2,3,2,66.66666666666666,25.5914746784706,1,4.599999999999049
2933,9,2,2,2,3,2,66.66666666666666,25.130703007911887,1,12.400000000001299
2934,7,2,2,0,3,2,66.66666666666666,25.027534767000105,1,14.199999999999768
2935,7,2,2,0,3,3,80.0,24.32435258443414,1,18.622222222222096
2936,6,0,3,0,3,4,83.33333333333333,22.85594785821338,1,2.957142857145101
2973,13,3,3,3,4,2,66.66666666666666,40.547510745733,1,40.40000000000043
2974,16,4,4,4,4,3,80.0,38.8252722947878,1,33.618181818182435
2975,15,4,4,4,3,3,80.0,36.40925593623503,1,32.45454545454551
2976,14,4,4,3,3,5,85.71428571428571,37.07069231732254,1,22.400000000000198
2977,14,4,4,3,3,7,77.77777777777777,36.86913157784918,1,15.699999999998493
2986,8,2,1,2,3,3,60.0,29.352810959819564,1,7.099999999999884
2987,11,3,2,3,3,3,60.0,44.440546528803544,1,11.600000000000499
2988,10,3,2,2,3,1,60.0,43.89364844903988,1,52.53333333333332
2989,9,3,3,2,1,1,60.0,45.16765140324963,0,0.0
2990,9,3,4,1,1,2,66.66666666666666,46.98005908419498,1,28.200000000000447
2991,8,3,4,0,1,2,66.66666666666666,54.36890196685768,1,32.818181818181635
2992,5,1,3,0,1,2,66.66666666666666,55.60980331423262,1,19.299999999999873
2993,4,0,3,0,1,2,66.66666666666666,55.016648598420325,1,19.499999999998963
3023,14,3,4,3,4,3,71.42857142857143,32.63081319823331,1,10.799999999999699
3024,18,5,4,5,4,2,62.50000000000001,33.36451026240582,1,46.744444444444255
3025,19,5,5,5,4,1,55.55555555555556,33.74512860483242,1,64.40909090908997
3026,16,4,4,5,3,2,60.0,35.4764873993245,1,24.161538461540122
3027,13,4,4,2,3,1,54.54545454545455,39.16887503247597,1,42.13846153846346
3028,9,3,3,2,1,1,54.54545454545455,40.52013510002598,1,38.21818181818371
3029,7,2,3,1,1,1,54.54545454545455,41.16030137698103,1,37.545454545455655
3084,5,1,1,1,2,3,60.0,35.757742646106,1,14.866666666666362
3086,6,1,2,1,2,3,60.0,27.11004512378552,1,12.755555555556963
3087,7,1,2,2,2,1,60.0,32.076471312990265,1,43.377777777779954
3088,4,1,2,1,0,1,60.0,34.0771694936137,1,36.800000000001276
3089,3,1,2,0,0,1,60.0,34.550905581338036,1,39.32222222222226
3090,2,0,2,0,0,1,60.0,34.83818637315701,1,37.499999999999204
3118,11,3,2,3,3,1,60.0,33.540496180796666,1,11.36363636363713
3120,9,3,3,2,1,1,57.14285714285714,34.27908591629316,1,37.76666666666762
3121,9,3,3,2,1,3,66.66666666666666,35.67104349472886,1,11.300000000000754
3122,8,2,3,2,1,3,66.66666666666666,34.175527426160336,1,8.133333333335546
3132,6,2,1,2,1,1,53.846153846153854,32.48607594936709,1,17.08461538461714
3133,7,2,1,2,2,1,53.846153846153854,34.09113924050633,1,19.915384615385445
3134,7,1,2,2,2,1,53.846153846153854,36.30351617440225,1,29.855555555555746
3135,7,1,3,1,2,2,57.14285714285714,40.785255499346334,1,29.69999999999917
3146,14,2,3,5,4,6,75.0,24.896473897684157,1,2.500000000000835
3147,15,2,3,5,5,6,75.0,27.026036896506607,1,0.5571428571427006
3149,21,4,4,6,7,5,72.72727272727272,27.86258668062279,0,0.0
3150,21,4,5,5,7,6,80.0,28.112899005756148,1,6.244444444445385
3151,22,5,5,4,8,4,75.0,27.422488226059656,1,20.799999999998597
3152,21,4,5,4,8,6,75.0,26.39063317634746,1,27.15555555555582
3153,23,4,7,4,8,6,75.0,25.444629774986915,0,0.0
3154,21,4,7,3,7,6,75.0,23.9431253270539,0,0.0
3155,19,4,6,3,6,7,77.77777777777777,22.24424385138671,0,0.0
3156,16,3,4,5,4,5,71.42857142857143,22.022501308215595,0,0.0
3157,12,3,3,3,3,3,71.42857142857143,42.80766312594841,1,15.257142857143524
3158,12,3,3,3,3,1,55.55555555555556,31.856028489062233,1,35.64615384615388
3159,7,1,3,2,1,1,55.55555555555556,36.85489797071958,1,32.357142857144524
3161,6,2,2,2,0,1,55.55555555555556,39.23803063704709,1,25.94545454545516
3162,4,2,2,0,0,1,55.55555555555556,39.59305602525082,1,26.56363636363679
3178,4,2,1,0,1,1,66.66666666666666,31.16329398538505,1,2.9636363636353913
3263,7,2,2,1,2,4,66.66666666666666,27.772543368619406,1,23.533333333334294
3264,8,2,2,2,2,3,80.0,27.9939588760184,1,20.477777777778705
3265,8,2,2,2,2,3,80.0,28.384692124369558,1,18.500000000001293
3266,7,1,2,2,2,2,66.66666666666666,30.496314360139664,1,42.23333333333468
3267,5,1,2,0,2,2,66.66666666666666,33.71861663803137,1,65.99999999999939
3268,5,1,2,0,2,1,60.0,34.87779194147315,1,15.699999999998493
3269,4,0,2,0,2,1,60.0,35.43618023610264,1,17.766666666667597
3270,4,0,2,0,2,1,60.0,35.740730477193374,1,12.733333333334595
3271,3,0,2,0,1,1,60.0,34.62007426702877,1,15.96363636363618
3287,19,6,3,5,5,3,60.0,29.397746645912093,1,16.199999999999548
3288,21,5,6,5,5,3,60.0,30.44622340819806,1,76.96666666666462
3289,21,5,6,5,5,3,60.0,31.099621970202357,1,48.50769230769103
3290,19,5,6,4,4,4,66.66666666666666,33.74990734563783,1,65.8000000000003
3291,17,5,6,2,4,3,80.0,38.4515602994589,1,85.69999999999966
3292,13,4,5,0,4,3,80.0,40.32947891186717,1,34.999999999998366
3353,16,4,3,4,5,4,83.33333333333333,41.64079822616408,1,3.299999999997194
3354,17,4,4,4,5,4,83.33333333333333,40.09744779582366,1,3.455555555555989
3355,16,2,4,4,6,4,83.33333333333333,38.435863440503816,1,14.399999999998858
3356,18,3,4,4,7,4,83.33333333333333,35.48127278753729,1,15.844444444443884
3357,19,3,5,4,7,5,71.42857142857143,34.03215114352005,1,27.70909090909157
3358,17,4,4,3,6,4,66.66666666666666,31.705667882001993,1,28.400000000001757
3359,13,4,3,2,4,1,66.66666666666666,31.475131180252752,1,46.45714285714142
3360,12,3,4,2,3,1,66.66666666666666,31.88788707412608,1,43.5999999999992
3361,10,2,4,1,3,2,75.0,32.909245436405286,1,6.9615384615384635
3363,8,1,3,2,2,2,66.66666666666666,38.030356888952085,1,11.700000000001154
3364,6,1,2,2,1,1,60.0,39.5545997440637,1,4.60000000000127
3385,6,1,2,1,2,2,62.50000000000001,30.997395650031677,1,32.97142857142887
3386,7,1,3,1,2,2,62.50000000000001,29.936624009750158,1,28.89999999999837
3387,9,2,3,2,2,3,71.42857142857143,35.07770435633872,1,27.76363636363577
3388,7,1,2,2,2,3,71.42857142857143,36.780163974547236,1,15.399999999998748
3389,5,1,2,1,1,3,71.42857142857143,37.481032794909446,1,20.755555555556082
3390,5,2,2,0,1,3,71.42857142857143,37.88760401370534,1,18.77777777777867
3408,16,4,4,3,5,3,71.42857142857143,14.748286952873723,1,47.84285714285686
3409,16,4,4,3,5,3,71.42857142857143,14.641868270172004,1,48.00000000000138
3410,14,3,4,3,4,4,75.0,15.189763669416866,1,38.94444444444423
3411,14,3,4,3,4,5,85.71428571428571,16.831585196912723,1,45.88888888888975
3412,11,3,4,1,3,5,85.71428571428571,17.252410166520598,1,51.74285714285798
3413,10,3,4,0,3,4,83.33333333333333,17.254954623844394,1,21.800000000000708
3414,8,1,4,0,3,4,83.33333333333333,17.04301075268817,1,17.461538461538417
3443,13,4,3,3,3,3,60.0,34.75345434841506,1,42.10000000000047
3444,13,4,3,3,3,3,60.0,32.89081549715524,1,6.199999999998429
3445,14,3,4,4,3,3,60.0,33.0615009482525,1,32.600000000000406
3456,10,2,2,3,3,3,60.0,33.56027940669196,1,21.014285714286984
3457,12,3,3,3,3,5,71.42857142857143,18.587099811676083,0,0.0
3458,12,3,3,3,3,5,71.42857142857143,21.46726020788562,0,0.0
3459,12,3,3,3,3,5,71.42857142857143,26.46726020788562,0,0.0
3460,10,2,3,2,3,5,71.42857142857143,27.472698565852376,0,0.0
3461,11,2,4,2,3,4,83.33333333333333,27.734309898688654,0,0.0
3463,8,2,2,1,3,3,80.0,27.352089820621906,1,1.66923076923009
3464,7,1,2,1,3,3,80.0,26.09644313845884,1,10.245454545454447
3465,5,1,2,0,2,3,80.0,25.299328976799263,0,0.0
3467,1,0,1,0,0,1,66.66666666666666,21.76483487566335,1,19.18571428571436
3470,0,0,0,0,0,1,66.66666666666666,22.334108153151174,1,11.600000000000499
3519,2,0,0,1,1,1,57.14285714285714,34.38071285629293,1,5.1000000000001044
3521,2,1,0,1,0,1,60.0,37.17372491751853,1,13.499999999999623
3522,2,1,1,0,0,1,60.0,37.66128160795332,1,23.46666666666719
3542,6,0,2,2,2,2,60.0,31.92889962299717,0,0.0
3543,8,1,2,3,2,2,60.0,36.87176013195099,1,4.477777777780467
3544,9,1,3,3,2,1,54.54545454545455,38.38389491046183,0,0.0
3545,10,2,3,3,2,1,54.54545454545455,39.385014137606035,0,0.0
3546,8,1,2,3,2,2,60.0,39.93225730442978,1,12.499999999997513
3547,10,3,2,3,2,1,55.55555555555556,38.24192978322337,1,9.966666666667567
3548,8,3,2,1,2,2,62.50000000000001,36.274740810556075,1,10.63333333333416
3549,7,3,2,1,1,2,62.50000000000001,35.26508011310085,1,14.863636363635635
3636,17,5,5,3,4,3,60.0,21.825242718446603,0,0.0
3637,14,3,5,2,4,1,60.0,39.06470772116286,0,0.0
3638,10,3,5,1,1,1,60.0,37.56509589737076,0,0.0
3639,7,2,4,0,1,1,60.0,41.74584021338753,0,0.0
3716,7,2,2,1,2,5,71.42857142857143,34.473021498857435,1,20.700000000000163
3717,5,2,1,1,1,2,75.0,33.2684325887236,1,34.46666666666598
3718,5,2,2,1,0,2,75.0,30.66571841626638,1,34.30000000000044
3719,5,2,2,1,0,2,75.0,37.5623331814335,1,36.300000000000225
3720,3,1,2,0,0,2,75.0,37.85593385847276,1,31.23076923077228
3721,2,1,1,0,0,2,75.0,38.903066206627166,1,15.885714285714947
3752,3,1,1,0,1,1,33.33333333333333,40.499656199862486,1,6.584615384614967
3753,1,0,1,0,0,1,33.33333333333333,37.61431354572542,1,12.115384615385416
3754,0,0,0,0,0,1,33.33333333333333,34.143937657575066,1,5.699999999999594
3767,6,1,1,2,2,1,66.66666666666666,26.076437587657786,1,1.472727272726626
3768,6,1,1,2,2,1,66.66666666666666,26.749181860682558,1,5.9818181818194205
3769,6,1,1,2,2,1,66.66666666666666,27.55165965404395,1,19.46666666666763
3770,5,1,2,1,1,2,75.0,28.53740065451145,1,17.099999999998783
3771,5,1,2,1,1,2,75.0,31.003122929876024,1,28.600000000000847
3772,4,1,2,0,1,2,75.0,31.479369735970476,1,34.89999999999771
3773,4,1,2,0,1,2,75.0,31.432762373426705,1,26.030769230771522
3774,2,0,2,0,0,2,75.0,31.33615221987315,1,25.571428571427024
3775,0,0,0,0,0,2,75.0,30.353535353535356,1,11.999999999998678
3804,20,4,4,6,6,6,87.5,26.06265028052364,1,3.20000000000098
3805,18,4,4,5,5,6,87.5,26.445587318550178,1,11.699999999998933
3806,19,4,5,5,5,5,77.77777777777777,28.24761777540298,1,49.79999999999984
3807,17,4,4,5,4,5,77.77777777777777,31.090426727820496,1,18.742857142857172
3808,15,4,3,4,4,5,77.77777777777777,32.05697198615046,1,9.690909090906974
3809,16,5,4,3,4,5,77.77777777777777,32.197041233868426,1,32.69999999999884
3810,14,4,4,2,4,5,77.77777777777777,32.15593883357041,1,37.199999999999456
3811,12,3,4,1,4,5,77.77777777777777,31.128200568990046,1,45.99999999999716
3812,10,2,4,0,4,6,80.0,29.381890113798008,1,35.69999999999851
3822,1,0,1,0,0,1,55.55555555555556,41.067961165048544,1,11.277777777778386
3843,19,5,3,5,6,3,66.66666666666666,49.219989990705656,1,7.950000000001012
3844,19,6,3,5,5,3,66.66666666666666,50.45506541788804,1,7.699999999999374
3845,17,5,4,3,5,4,75.0,50.61128190462573,1,36.544444444444046
3848,14,3,5,2,4,3,71.42857142857143,45.46936440980911,1,27.42857142857158
3850,9,3,3,0,3,2,62.50000000000001,39.99529837251357,1,13.253846153844506
3923,2,1,1,0,0,2,62.50000000000001,26.02849868227096,1,15.38181818181883
3958,14,3,3,3,5,1,57.14285714285714,28.159614258032533,1,0.43333333333395174
3959,16,4,3,4,5,3,80.0,33.10603222180592,1,18.999999999997907
