ind,weighted,fx,fn,sx,sn,day_count,RSI,vgo,success,profit
409,22,5,6,5,6,6,75.0,33.58100558659218,1,3.1923076923079385
410,22,5,6,5,6,6,75.0,37.551210428305396,1,9.507692307693105
411,18,5,5,3,5,4,66.66666666666666,40.7635009310987,1,33.94444444444478
412,16,4,5,2,5,3,61.53846153846154,42.51769087523277,1,50.90000000000039
413,13,2,5,1,5,3,61.53846153846154,43.1657355679702,1,65.65555555555602
414,11,1,5,1,4,4,66.66666666666666,44.64059590316573,1,43.60909090909138
415,6,1,3,0,2,3,63.63636363636363,43.80633147113594,1,29.000000000000135
416,6,1,3,0,2,3,63.63636363636363,42.69832402234637,1,24.245454545455125
417,1,0,1,0,0,1,55.55555555555556,42.64432029795158,1,4.00000000000067
450,13,4,3,4,2,3,63.63636363636363,42.01450892857142,1,38.43333333333199
451,14,4,4,4,2,3,63.63636363636363,40.42410714285714,1,43.76666666666695
483,10,2,4,2,2,2,62.50000000000001,46.08418367346939,0,0.0
484,11,2,5,2,2,1,55.55555555555556,45.97849854227405,0,0.0
485,10,2,4,2,2,2,62.50000000000001,53.50821167883212,0,0.0
486,8,2,3,1,2,2,62.50000000000001,52.0323905109489,0,0.0
572,21,5,4,6,6,3,80.0,49.57512661789533,1,11.799999999999589
573,23,5,6,5,7,2,66.66666666666666,49.372537985368595,1,58.96666666666661
574,21,4,6,5,6,3,80.0,48.362408553742256,1,41.400000000000325
575,19,4,5,5,5,2,75.0,47.81946072684642,1,40.10909090909176
576,18,5,4,5,4,2,75.0,48.84818288393904,1,38.600000000000854
577,15,5,4,2,4,3,80.0,50.5978898007034,1,58.78571428571399
588,13,2,3,4,4,5,72.72727272727272,40.92759295499022,1,5.5000000000005045
590,17,3,4,4,6,3,63.63636363636363,41.205882352941174,1,5.411111111111033
591,19,4,4,5,6,3,63.63636363636363,46.82563338301043,1,5.855555555555059
592,18,6,4,2,6,3,63.63636363636363,48.67548435171386,1,3.5000000000007248
593,17,5,4,2,6,4,70.0,49.24739195230998,1,17.34444444444483
594,16,2,6,2,6,4,70.0,48.52180339985218,1,23.507692307692672
595,15,2,5,2,6,3,63.63636363636363,46.927198817442715,1,41.93333333333271
596,13,2,5,2,4,3,63.63636363636363,45.225424981522536,1,55.909090909092015
617,10,2,3,2,3,1,60.0,37.29353541602227,1,7.653846153845567
620,8,2,2,2,2,2,75.0,35.33586337760911,1,4.122222222222582
621,7,2,3,0,2,2,75.0,33.97343453510437,1,12.745454545454171
648,10,2,3,2,3,1,57.14285714285714,33.19543752128022,1,83.59999999999923
671,21,6,5,5,5,3,71.42857142857143,55.599812558575444,0,0.0
672,20,5,6,4,5,3,71.42857142857143,56.27460168697282,0,0.0
673,17,5,5,3,4,3,71.42857142857143,58.608247422680414,0,0.0
674,15,5,4,3,3,3,71.42857142857143,62.05826170009551,0,0.0
675,13,5,4,1,3,3,71.42857142857143,65.23400191021967,0,0.0
676,11,4,4,0,3,2,66.66666666666666,66.16523400191022,0,0.0
729,2,0,1,0,1,3,80.0,42.35854189336235,1,1.8846153846152625
764,22,5,4,6,7,4,70.0,54.0635798203179,1,14.100000000000223
765,22,6,4,6,6,5,77.77777777777777,55.48030407740152,1,19.700000000000273
766,19,6,4,5,4,4,75.0,54.91361437456808,1,42.74285714285675
767,18,6,5,3,4,4,75.0,52.58120248790601,1,65.10000000000016
768,18,5,6,3,4,4,75.0,53.94955079474775,1,41.29230769230774
769,15,4,5,2,4,5,85.71428571428571,55.228058051140295,1,22.928571428570965
770,13,4,4,1,4,5,85.71428571428571,52.85714285714286,1,2.342857142857424
783,8,2,2,3,1,1,54.54545454545455,59.489026063100134,1,3.4999999999996145
873,37,10,8,13,6,4,57.692307692307686,16.058856547189478,1,106.68888888888839
874,37,10,8,13,6,3,55.55555555555556,18.130462673402295,1,109.35454545454526
875,35,10,8,13,4,4,57.14285714285714,19.377355464678054,1,108.80000000000001
876,37,13,9,12,3,7,61.29032258064516,20.969850052120922,1,99.70000000000034
877,26,13,9,1,3,7,61.29032258064516,21.776120599791515,1,55.19999999999969
888,14,0,5,1,8,5,58.62068965517242,28.171598611340716,1,28.43333333333309
897,35,8,7,9,11,9,73.68421052631578,60.05216913783635,1,20.09999999999956
899,34,9,8,9,8,7,70.58823529411765,69.94334795321637,1,113.53333333333215
900,34,9,9,8,8,6,68.75,68.2108918128655,1,42.29090909090849
901,33,10,9,6,8,7,73.33333333333333,68.39729532163742,1,47.47272727272711
902,31,9,8,6,8,7,73.33333333333333,60.12221534653466,1,22.723076923076846
903,26,7,8,2,9,8,78.57142857142857,72.00650017105713,1,26.27692307692442
904,23,6,8,0,9,7,76.92307692307693,59.67004341534008,1,45.38181818181886
905,19,2,8,0,9,7,76.92307692307693,57.801736613603474,1,59.754545454545614
907,8,0,4,0,4,6,75.0,55.098408104196814,1,18.09999999999978
908,9,0,5,0,4,6,75.0,53.69464544138929,1,0.6285714285714228
916,9,2,2,4,1,3,61.53846153846154,34.98869143780291,1,9.463636363636896
922,6,3,2,0,1,1,53.846153846153854,33.57915993537965,1,25.299999999999212
973,19,5,4,4,6,4,83.33333333333333,39.03921568627451,1,11.799999999999589
976,22,4,6,6,6,7,77.77777777777777,44.83823529411765,1,4.407692307691891
979,15,2,3,5,5,6,75.0,42.754901960784316,1,12.457142857142944
980,18,5,4,3,6,6,75.0,42.47303921568628,1,7.300000000000084
981,17,5,4,2,6,6,75.0,41.681372549019606,1,15.044444444445304
982,15,3,4,2,6,5,85.71428571428571,40.38235294117647,1,29.70000000000028
983,11,2,3,2,4,5,85.71428571428571,38.86274509803921,1,1.7333333333335865
984,13,2,4,3,4,5,85.71428571428571,40.193627450980394,1,12.266666666667092
985,12,2,4,3,3,4,75.0,41.411764705882355,1,34.32727272727365
986,8,2,2,3,1,2,66.66666666666666,44.69,1,40.07142857142987
987,9,2,3,3,1,2,66.66666666666666,47.17,1,36.300000000000225
988,4,2,1,0,1,2,66.66666666666666,46.0475,1,4.115384615385187
989,5,3,1,0,1,2,66.66666666666666,45.105000000000004,1,9.684615384614181
990,2,0,1,0,1,2,66.66666666666666,45.71248105103587,1,15.072727272726905
1005,3,1,0,1,1,1,55.55555555555556,61.815498154981555,1,9.799999999999809
