weighted,fx,fn,sx,sn,day_count,RSI,vgo,success,profit
10,1,5,0,4,3,80.0,15.089837314662274,1,13.328571428572467
6,0,3,0,3,2,75.0,14.45557042833608,1,6.857142857144005
14,2,7,0,5,4,83.33333333333333,16.561985172981878,1,50.092307692308765
22,5,5,5,7,4,83.33333333333333,31.12786388140162,1,68.23333333333181
24,6,4,7,7,5,85.71428571428571,14.038752807228287,1,5.999999999999339
10,3,3,1,3,1,53.846153846153854,36.98762722011575,1,17.499999999999183
13,4,3,2,4,1,53.846153846153854,50.49153055051422,1,1.500000000000945
10,3,3,1,3,1,53.846153846153854,39.5340251446817,1,63.799999999998306
14,4,2,4,4,3,61.53846153846154,38.664122137404576,1,1.033333333335662
6,3,2,0,1,2,57.14285714285714,45.06570471527957,1,21.430769230770252
5,2,2,0,1,4,62.50000000000001,46.78562226230353,1,2.369230769230235
2,0,1,0,1,3,63.63636363636363,42.45454545454545,1,13.17272727272778
1,0,1,0,0,3,63.63636363636363,41.46088794926004,1,6.98181818181931
9,3,3,1,2,3,58.82352941176471,46.03426919900909,1,0.9999999999998899
7,2,2,1,2,3,58.82352941176471,51.89483912761822,1,2.3636363636359015
6,1,2,1,2,3,58.82352941176471,52.703519758151586,1,12.822222222219626
4,1,1,0,2,2,57.14285714285714,44.3170964660936,1,18.999999999997907
1,0,1,0,0,3,60.0,45.44246708922477,1,37.31538461538398
1,0,1,0,0,4,62.50000000000001,43.072891272549974,1,25.984615384615495
2,0,2,0,0,2,56.25,44.797659678205754,1,55.19999999999969
2,1,1,0,0,2,56.25,47.141638225255974,1,25.15454545454654
9,1,5,1,2,3,58.82352941176471,49.42657766990292,1,31.89999999999804
13,5,5,0,3,4,60.0,41.88081446375285,1,10.176923076923305
18,8,6,1,3,5,61.904761904761905,35.52913198573127,1,27.799999999997826
10,2,2,2,4,1,55.55555555555556,44.81006331222926,1,13.771428571429656
12,2,4,2,4,1,55.55555555555556,45.084138620459846,1,13.900000000000023
25,8,8,4,5,2,55.55555555555556,47.775870524767036,1,84.88571428571179
12,2,4,1,5,1,57.14285714285714,44.32652725177012,1,25.600000000001177
11,2,4,1,4,1,57.14285714285714,41.40951753663758,1,33.8000000000016
10,2,4,0,4,3,80.0,40.49316647455953,1,35.30000000000033
26,8,6,6,6,2,55.55555555555556,34.52320359281437,1,62.599999999999326
29,9,7,7,6,2,55.55555555555556,35.136701851531406,1,86.27777777777901
30,9,9,6,6,4,62.50000000000001,50.0258531540848,1,63.27142857142975
26,8,7,4,7,4,62.50000000000001,46.88386671065655,1,35.48181818181728
20,5,7,1,7,4,62.50000000000001,45.81985588470776,1,42.645454545453546
15,1,7,0,7,4,64.28571428571428,42.57405924739792,1,51.572727272728436
24,6,6,5,7,2,55.55555555555556,39.65776018472703,1,65.54285714285734
27,7,6,7,7,3,58.82352941176471,44.665127020785214,1,76.51428571428642
24,4,13,0,7,8,72.22222222222223,53.935194619930705,1,101.51428571428589
54,14,17,9,14,12,80.0,50.51049521092318,1,135.06666666666555
28,8,8,5,7,4,62.50000000000001,46.61580336522599,1,134.23333333333565
46,12,17,4,13,12,80.0,53.32178520480946,1,159.4333333333342
36,9,15,2,10,10,75.0,54.64642347666599,1,180.327272727272
62,16,11,15,20,18,84.61538461538461,38.858886001581745,1,31.12222222222183
8,0,2,1,5,7,68.42105263157895,43.86876864081807,1,0.26363636363768705
4,0,1,1,2,5,63.15789473684211,41.045306064479476,1,7.999999999999119
2,1,0,1,0,1,53.33333333333333,40.12640249964494,1,11.200000000000099
5,3,2,0,0,2,56.25,35.66254793353217,1,9.509090909090023
18,4,4,4,6,4,83.33333333333333,45.45047169811321,1,16.599999999999948
16,4,3,4,5,3,80.0,43.013364779874216,1,12.299999999998423
16,4,4,4,4,2,66.66666666666666,42.97950357277172,1,19.018181818184487
18,4,5,5,4,4,83.33333333333333,43.42045881910492,1,22.309090909091722
19,0,8,1,10,13,78.26086956521739,45.46371254083227,1,10.87692307692345
4,2,2,0,0,2,56.25,35.01917341286749,1,13.500000000001844
16,4,4,4,4,3,71.42857142857143,43.705340353516355,1,58.86666666666596
45,11,13,9,12,15,82.6086956521739,45.25330979699911,1,32.71428571428592
41,11,13,5,12,16,83.33333333333333,46.3451015004413,1,20.91428571428633
29,6,9,5,9,12,80.0,38.64578895043318,1,29.672727272729293
61,15,15,11,20,20,88.46153846153847,37.629081459722066,1,87.1999999999984
43,11,13,7,12,13,78.26086956521739,45.916151809355696,1,67.1333333333335
31,7,5,9,10,7,70.58823529411765,44.9146014735432,1,1.5555555555568645
55,15,13,11,16,16,86.36363636363636,37.578239746921255,1,94.89999999999998
46,11,12,10,13,13,80.95238095238095,33.26258130777131,1,109.90000000000055
33,10,6,7,10,7,70.58823529411765,44.98074346952445,1,21.900000000001363
16,5,5,2,4,1,54.54545454545455,34.568410628816636,1,31.89999999999804
22,5,7,6,4,3,60.0,47.3203016776974,1,52.899999999997945
19,7,6,3,3,2,57.14285714285714,46.745420963521624,1,67.28181818181689
17,6,6,2,3,2,57.14285714285714,47.02555025396337,1,79.9363636363637
13,3,6,1,3,3,61.53846153846154,45.76958596275204,1,85.99090909090945
27,9,8,7,3,4,60.0,37.959618760973164,1,46.82307692307708
29,8,5,8,8,6,75.0,36.34861111111111,1,41.43333333333388
23,8,8,4,3,6,65.0,42.920115374968645,1,33.57692307692339
17,7,7,0,3,6,65.0,44.77175821419614,1,41.56666666666587
13,4,7,0,2,6,65.0,44.98244293955355,1,59.80000000000096
5,1,2,1,1,1,54.54545454545455,30.910473419730227,1,37.514285714286274
16,6,2,4,4,5,66.66666666666666,30.993795351772,1,23.999999999999577
19,6,6,5,2,8,75.0,27.190556315069937,1,33.414285714286066
20,7,6,5,2,8,75.0,27.18109159743401,1,45.29230769231063
36,10,6,10,10,9,76.47058823529412,30.66082296303025,1,39.80000000000095
36,10,6,10,10,5,63.15789473684211,47.19064861460958,1,81.90000000000141
24,5,10,3,6,11,76.19047619047619,53.458753148614605,1,7.553846153847132
34,10,11,7,6,7,68.42105263157895,47.35358942065491,1,94.99999999999842
29,9,11,3,6,10,72.72727272727272,52.088318639798494,1,26.500000000000412
30,10,11,3,6,9,71.42857142857143,48.13365869017632,1,75.1999999999997
21,3,6,6,6,5,66.66666666666666,51.563868932889434,1,12.666666666667492
25,4,6,6,9,5,66.66666666666666,53.62537234974592,1,18.733333333333935
12,3,4,1,4,4,75.0,42.75726971965872,1,24.938461538461798
24,6,4,8,6,9,80.0,28.5815391935292,1,2.8444444444453154
28,6,6,8,8,9,80.0,29.30117759010348,1,29.166666666666785
28,6,6,8,8,10,81.25,30.514785107147134,1,19.23333333333499
24,2,10,2,10,15,94.11764705882354,28.34123503615029,1,2.6571428571431355
13,2,3,5,3,7,73.33333333333333,28.216549597395925,1,8.545454545454412
11,2,1,5,3,4,66.66666666666666,30.74867226314888,1,6.485714285713318
39,11,6,11,11,8,75.0,44.31450980392157,1,22.890909090911293
21,5,8,0,8,13,84.21052631578948,50.25135344160866,1,0.6857142857130683
26,6,9,3,8,12,80.0,55.22857142857143,1,15.538461538460169
9,4,3,1,1,4,62.50000000000001,34.339048048725466,1,40.19999999999912
10,4,4,1,1,3,60.0,30.32145274080758,1,15.999999999998238
10,4,4,1,1,2,56.25,35.54978941034898,1,38.511111111110274
9,3,3,2,1,4,61.11111111111111,39.87726942628903,1,11.500000000002064
32,8,6,10,8,9,73.68421052631578,41.4789099114737,1,14.400000000001079
8,1,4,0,3,6,75.0,42.94444444444444,1,11.942857142857033
19,5,5,5,4,4,70.0,33.132336500838456,1,64.60909090909128
12,3,6,0,3,5,69.23076923076923,38.07084963666853,1,41.09230769230976
11,3,5,0,3,6,75.0,41.68495077355837,1,20.42857142857235
36,8,8,12,8,9,73.68421052631578,34.85257126886529,1,43.98571428571252
40,10,9,9,12,11,78.94736842105263,45.1432364449413,1,40.11428571428554
38,10,9,7,12,11,78.94736842105263,45.577836780324205,1,58.871428571429796
36,8,9,5,14,11,78.94736842105263,45.665176076020124,1,43.20000000000101
36,7,10,5,14,10,77.77777777777777,44.283119060927895,1,53.111111111110446
36,5,12,5,14,12,87.5,40.94536053661263,1,66.38181818181765
31,5,9,5,12,10,85.71428571428571,39.05813303521521,1,64.4
26,5,8,5,8,7,81.81818181818181,36.08719955282281,1,60.433333333334005
16,5,5,3,3,3,66.66666666666666,34.84418669647848,1,90.6285714285704
17,5,6,3,3,6,75.0,36.05366126327557,1,74.10000000000139
21,6,6,6,3,1,53.846153846153854,34.58075237951353,1,81.40000000000036
21,6,6,6,3,4,62.50000000000001,36.48587399909352,1,57.79999999999896
19,6,6,4,3,9,71.42857142857143,34.87823439878234,1,8.60000000000083
25,6,7,9,3,10,75.0,37.728656427286566,1,11.277777777778386
25,5,5,6,9,4,61.11111111111111,31.62942522546776,1,29.728571428571104
23,6,6,6,5,5,64.70588235294117,29.999326961906046,1,29.607692307691558
25,5,6,6,8,4,61.11111111111111,33.16597119396958,1,53.46666666666388
28,5,9,6,8,5,63.15789473684211,35.97994346480011,1,40.200000000001346
23,5,9,1,8,7,66.66666666666666,25.176277671494944,1,28.999999999999027
24,6,9,1,8,7,66.66666666666666,29.971303634872914,1,41.10000000000058
19,1,9,1,8,8,70.0,30.739243689930834,1,44.200000000000905
34,10,6,8,10,7,77.77777777777777,10.172811059907835,1,2.2999999999995246
14,3,5,1,5,5,72.72727272727272,45.37011334721258,1,0.7285714285720779
3,0,1,0,2,2,62.50000000000001,37.29204545454545,1,0.40000000000040004
12,1,5,0,6,5,72.72727272727272,44.304545454545455,1,6.923076923077698
11,1,5,0,5,5,72.72727272727272,42.68863636363636,1,21.733333333333604
7,0,3,0,4,3,66.66666666666666,38.996590909090905,1,14.145454545455571
0,0,0,0,0,2,62.50000000000001,32.810227272727275,1,0.40000000000040004
0,0,0,0,0,1,55.55555555555556,34.461363636363636,1,16.40000000000086
33,8,9,8,8,5,77.77777777777777,10.282810428634557,1,42.371428571426065
29,7,9,5,8,7,81.81818181818181,10.493182248595415,1,32.06153846153859
23,7,7,3,6,5,72.72727272727272,45.257922738838765,1,40.66666666666441
19,5,7,1,6,5,72.72727272727272,46.42030996992829,1,42.97272727272761
10,3,2,3,2,3,66.66666666666666,35.79556530214425,1,52.13333333333292
10,3,4,2,1,3,66.66666666666666,31.986179664363274,1,63.40000000000012
7,3,3,1,0,2,60.0,39.94945410432673,1,60.90000000000151
6,3,3,0,0,2,60.0,40.448847553578645,1,53.10000000000148
32,8,7,8,9,4,75.0,9.771952528249479,1,75.70000000000077
10,3,4,2,1,2,60.0,37.87606146380914,1,79.99999999999785
24,7,4,6,7,4,75.0,15.596595407759303,1,28.26666666666533
10,2,3,2,3,2,66.66666666666666,33.869172616547665,1,0.5999999999994898
33,8,9,8,8,5,77.77777777777777,9.995265450413484,1,98.70000000000046
27,7,6,6,8,4,75.0,15.427949326999208,1,78.41428571428777
27,7,7,6,7,3,66.66666666666666,15.526920031670624,1,76.89999999999975
24,6,7,6,5,4,70.0,16.02929532858274,1,65.599999999999
22,6,7,4,5,6,87.5,17.747802734375,1,76.69999999999844
19,6,7,2,4,7,88.88888888888889,17.804768880208332,1,53.072727272727164
11,2,3,3,3,2,66.66666666666666,32.467450650986976,1,12.599999999998168
24,6,6,6,6,2,66.66666666666666,28.764161849710984,1,67.50000000000034
3,2,1,0,0,1,55.55555555555556,26.05815263306111,1,17.454545454544945
7,3,1,2,1,2,62.50000000000001,23.24489236253942,1,17.799999999998928
7,3,2,1,1,2,62.50000000000001,23.448512272041683,1,34.23076923076973
6,3,2,1,0,2,62.50000000000001,23.892773892773892,1,28.999999999999027
7,3,2,1,1,1,55.55555555555556,24.256821609762785,1,40.299999999999784
29,7,7,6,9,8,78.57142857142857,38.17441860465116,1,21.400000000000308
30,7,7,9,7,6,75.0,34.28354203935599,1,11.399999999999189
9,2,3,2,2,2,62.50000000000001,44.34362216437337,1,44.29999999999712
8,2,4,0,2,2,62.50000000000001,41.39828932688732,1,34.042857142857486
21,6,6,5,4,6,87.5,19.809154501216547,1,42.19999999999891
21,6,6,5,4,8,90.0,21.735921268452707,1,29.500000000002302
30,7,7,7,9,5,66.66666666666666,39.868515205724506,1,39.77777777777858
29,8,7,6,8,6,75.0,34.910554561717355,1,26.299999999999102
12,4,3,3,2,3,61.53846153846154,33.958333333333336,1,7.300000000001194
28,7,5,8,8,4,61.11111111111111,37.29399402720938,1,19.355555555555792
36,8,9,11,8,9,73.68421052631578,35.0160380488884,1,19.100000000000783
24,1,8,5,10,11,82.3529411764706,44.30043575550583,1,0.8000000000008001
30,4,8,5,13,11,82.3529411764706,41.71233636565342,1,9.600000000000719
29,4,7,5,13,9,76.47058823529412,39.531284668293765,1,22.599999999999287
18,4,5,4,5,4,64.28571428571428,32.13556689593965,1,40.19999999999912
32,8,8,8,8,6,68.75,34.109058732441106,1,83.75714285714375
17,4,5,3,5,2,60.0,39.92703315386795,1,3.6181818181812986
14,3,3,3,5,2,60.0,37.298088177916505,1,5.749999999999922
13,3,3,2,5,1,54.54545454545455,34.75809598127195,1,22.500000000000853
12,3,3,2,4,2,60.0,31.972298088177915,1,32.23333333333356
12,2,4,2,4,3,66.66666666666666,40.60146149522203,1,35.100000000001245
17,4,5,3,5,3,61.53846153846154,41.21110041706769,1,34.19999999999979
7,2,3,1,1,3,66.66666666666666,40.15926550496534,1,2.8538461538452076
8,1,3,3,1,4,70.0,28.296106067845194,1,7.099999999997664
10,2,1,4,3,1,53.846153846153854,29.14297658862876,1,5.999999999997119
9,2,2,3,2,1,53.846153846153854,30.28069756330626,1,15.614285714284915
32,8,8,8,8,8,72.22222222222223,33.997345426390886,1,82.4333333333338
20,4,6,5,5,3,61.53846153846154,41.89043952518447,1,79.2000000000015
24,4,5,8,7,5,66.66666666666666,30.182370820668698,1,8.999999999999009
27,6,5,8,8,4,64.28571428571428,34.131756310294705,1,5.123076923077008
24,4,6,8,6,5,66.66666666666666,33.08510638297872,1,36.6999999999984
29,8,6,7,8,3,60.0,34.10136117351658,1,51.999999999998714
28,8,6,7,7,3,60.0,34.6577243293247,1,58.19999999999936
24,7,8,2,7,2,57.14285714285714,31.053918329589003,1,33.92307692307695
21,5,8,1,7,4,66.66666666666666,29.494515660103076,1,40.37692307692353
13,4,5,1,3,2,60.0,25.81075723536408,1,18.133333333334445
25,7,6,5,7,2,57.14285714285714,33.46768864807718,1,62.50000000000089
12,3,5,0,4,4,62.50000000000001,52.94678399329562,1,19.02857142857206
20,7,7,2,4,4,64.28571428571428,41.76992012468342,1,40.49999999999887
16,6,6,0,4,3,60.0,44.30255211377362,1,46.41428571428685
19,5,4,4,6,1,52.94117647058823,43.79699980518215,1,57.66666666666698
26,8,6,7,5,4,64.28571428571428,40.89323982076758,1,65.3999999999999
26,8,6,7,5,3,60.0,38.4180790960452,1,89.20000000000039
25,8,7,6,4,3,60.0,39.839275277615435,1,72.00909090909092
27,8,4,8,7,5,69.23076923076923,46.7214087851207,1,13.444444444445924
28,9,4,8,7,6,75.0,44.86347447566285,1,10.600000000000609
20,6,6,3,5,4,66.66666666666666,38.24264049955397,1,45.69999999999963
17,3,6,3,5,3,61.53846153846154,40.280999107939344,1,67.80000000000008
27,9,7,4,7,5,69.23076923076923,36.90245350217649,1,52.09230769230633
12,2,6,1,3,5,66.66666666666666,41.394959857270294,1,52.39999999999911
5,1,4,0,0,7,70.58823529411765,49.03880463871543,1,4.8000000000003595
48,11,8,14,15,12,83.33333333333333,37.980123902942694,0,0.0
44,11,9,11,13,9,90.9090909090909,34.07582639414585,0,0.0
45,11,11,10,13,7,76.92307692307693,35.912818571789046,0,0.0
38,9,14,4,11,15,77.77777777777777,35.26074423480084,0,0.0
23,5,4,7,7,5,59.25925925925926,35.77980915724481,0,0.0
25,8,4,7,6,6,61.53846153846154,36.75607409189319,0,0.0
29,7,9,7,6,6,61.53846153846154,36.94892149787506,0,0.0
29,7,9,7,6,7,64.0,37.3971614144816,0,0.0
26,7,8,5,6,7,64.0,35.77660171598108,0,0.0
18,7,6,0,5,7,64.0,35.41015155159971,0,0.0
26,10,6,6,4,8,68.18181818181819,29.278931375031654,0,0.0
29,9,8,6,6,8,75.0,53.426847662141775,0,0.0
7,2,3,1,1,1,54.54545454545455,41.27027854300581,0,0.0
32,8,8,9,7,7,73.33333333333333,44.13574660633484,0,0.0
69,19,11,19,20,18,87.5,41.056133056133056,0,0.0
69,19,13,19,18,15,85.71428571428571,38.53586278586278,0,0.0
68,19,15,16,18,15,85.71428571428571,35.08264033264033,0,0.0
69,19,19,15,16,15,85.71428571428571,36.54158004158005,0,0.0
59,17,18,9,15,15,85.71428571428571,38.87162162162162,0,0.0
55,17,17,6,15,15,85.71428571428571,41.0945945945946,0,0.0
43,10,16,4,13,14,85.0,44.978170478170476,0,0.0
33,8,7,9,9,7,68.42105263157895,36.82431472802159,0,0.0
37,8,9,9,11,9,71.42857142857143,36.26118449083937,0,0.0
42,13,11,6,12,8,75.0,41.86226617419278,0,0.0
26,5,8,6,7,10,70.83333333333333,35.422632994879805,0,0.0
11,1,5,0,5,6,62.50000000000001,42.35164835164835,0,0.0
11,1,5,0,5,6,62.50000000000001,44.02153846153846,0,0.0
5,0,4,0,1,5,59.25925925925926,43.50456323337679,0,0.0
27,8,5,9,5,2,54.166666666666664,42.16341877577424,0,0.0
20,1,5,9,5,1,52.17391304347826,41.17004932481604,0,0.0
24,9,6,4,5,1,51.99999999999999,38.8574431956012,0,0.0
32,8,8,7,9,5,59.25925925925926,49.6274620146314,0,0.0
33,8,10,7,8,2,53.57142857142857,52.90916261338241,0,0.0
34,9,11,8,6,2,53.57142857142857,50.09202050742737,0,0.0
31,11,10,5,5,4,57.692307692307686,46.464440646772715,0,0.0
18,8,9,0,1,7,62.06896551724138,44.93624293413961,0,0.0
25,8,10,2,5,4,57.692307692307686,43.76758248981202,0,0.0
36,9,11,4,12,14,81.81818181818181,42.000120091269366,0,0.0
16,3,3,4,6,2,56.25,43.99937499999999,0,0.0
39,9,10,8,12,12,80.0,40.20835835234779,0,0.0
52,14,10,13,15,10,81.25,40.283790918690606,0,0.0
46,13,10,8,15,11,82.3529411764706,42.24788806758183,0,0.0
23,5,6,5,7,1,53.33333333333333,44.919007281914105,0,0.0
24,9,8,5,2,4,59.09090909090909,46.34298654954708,0,0.0
23,3,7,5,8,5,61.904761904761905,34.12849941006114,0,0.0
20,3,5,5,7,4,60.0,49.14566063271866,0,0.0
14,1,8,0,5,6,63.63636363636363,38.71125174300118,0,0.0
25,5,6,6,8,5,72.72727272727272,45.924513413992635,0,0.0
26,5,6,6,9,3,66.66666666666666,44.48448185165702,0,0.0
25,3,7,6,9,5,85.71428571428571,43.26012624934245,0,0.0
19,3,4,6,6,2,75.0,42.246843766438715,0,0.0
19,3,8,0,8,4,59.09090909090909,40.15445671993994,0,0.0
22,5,5,7,5,4,57.692307692307686,32.61666833216748,0,0.0
21,5,6,7,3,4,57.692307692307686,38.49654128837008,0,0.0
24,7,6,7,4,4,57.692307692307686,40.848912211654095,0,0.0
24,7,5,7,5,4,57.692307692307686,41.83284136875478,0,0.0
21,7,7,3,4,3,55.99999999999999,42.61969532100109,0,0.0
24,6,4,7,7,4,75.0,13.870580247558365,0,0.0
23,5,6,5,7,4,83.33333333333333,31.003200808625337,0,0.0
23,5,7,5,6,4,83.33333333333333,23.90828025477707,0,0.0
20,6,7,2,5,4,83.33333333333333,11.34987644151565,0,0.0
24,6,5,7,6,1,54.54545454545455,14.113699274037709,0,0.0
18,7,7,4,0,1,53.846153846153854,37.461635484549085,0,0.0
57,14,10,16,17,14,88.88888888888889,44.962298756877935,0,0.0
60,14,14,15,17,12,80.0,44.66680252700225,0,0.0
62,14,17,15,16,12,80.0,46.230894640309764,0,0.0
58,13,17,13,15,11,76.19047619047619,48.76095373955573,0,0.0
21,5,4,5,7,2,55.55555555555556,42.65194412986032,0,0.0
19,4,7,1,7,3,60.0,44.63891112890312,0,0.0
21,3,9,0,9,14,81.81818181818181,43.14088907825593,0,0.0
31,9,7,6,9,5,66.66666666666666,44.84485888760521,0,0.0
30,7,8,6,9,5,66.66666666666666,43.002970787258626,0,0.0
28,6,9,4,9,5,66.66666666666666,39.30103977554052,0,0.0
21,6,7,2,6,3,61.53846153846154,37.25119656709028,0,0.0
29,6,7,9,7,7,76.92307692307693,41.90444918732557,0,0.0
30,6,9,6,9,5,66.66666666666666,40.49265555372173,0,0.0
28,6,7,8,7,4,62.50000000000001,40.85808834846853,0,0.0
30,8,7,7,8,4,64.28571428571428,37.32361111111111,0,0.0
6,1,2,3,0,1,54.54545454545455,32.29221732745962,0,0.0
16,5,6,3,2,9,76.47058823529412,27.686928173309493,0,0.0
20,5,3,6,6,4,70.0,22.11625334193786,0,0.0
18,5,3,6,4,4,70.0,23.086106757628837,0,0.0
26,6,7,8,5,2,56.25,45.843466215176235,0,0.0
30,9,7,7,7,1,52.94117647058823,38.59861111111111,0,0.0
22,5,5,6,6,3,63.63636363636363,24.155526873789988,0,0.0
23,6,6,6,5,2,58.33333333333333,25.68452106573246,0,0.0
20,6,8,3,3,1,53.846153846153854,28.34872225331095,0,0.0
17,6,8,2,1,1,53.846153846153854,29.513616862525648,0,0.0
10,3,6,0,1,1,53.846153846153854,29.62087297146055,0,0.0
24,5,6,4,9,5,66.66666666666666,54.08061988507748,0,0.0
9,3,2,1,3,3,71.42857142857143,40.36479192059899,0,0.0
7,1,3,0,3,3,71.42857142857143,41.471356433919546,0,0.0
24,5,6,4,9,5,66.66666666666666,53.67881548974943,0,0.0
22,4,6,3,9,8,83.33333333333333,51.0769632596204,0,0.0
21,4,8,1,8,7,81.81818181818181,47.43165592895699,0,0.0
18,3,7,1,7,7,81.81818181818181,45.42573567821696,0,0.0
35,10,9,10,6,6,65.0,46.96552267002519,0,0.0
32,7,8,7,10,10,81.25,30.76020591404286,0,0.0
27,7,8,2,10,12,87.5,31.199478487614087,0,0.0
25,5,8,2,10,12,87.5,30.261941448382125,0,0.0
39,11,12,8,8,11,78.94736842105263,47.19686274509804,0,0.0
36,11,12,5,8,10,75.0,55.54537815126051,0,0.0
34,9,12,5,8,11,78.94736842105263,56.41428571428572,0,0.0
10,4,4,1,1,6,68.75,36.350762527233115,0,0.0
30,7,8,5,10,10,81.25,31.54255955943972,0,0.0
37,11,6,11,9,8,75.0,44.35686274509804,0,0.0
38,11,8,11,8,7,73.33333333333333,45.88078431372549,0,0.0
21,6,6,3,6,6,71.42857142857143,20.02290487739154,0,0.0
18,5,5,4,4,4,66.66666666666666,20.135183688134376,0,0.0
26,6,5,7,8,7,73.33333333333333,25.807060091619512,0,0.0
27,7,6,6,8,4,64.28571428571428,23.657594538758648,0,0.0
27,6,6,7,8,3,60.0,25.179196981945566,0,0.0
29,7,8,6,8,5,69.23076923076923,22.65876223839037,0,0.0
25,6,8,4,7,5,69.23076923076923,21.456031617713105,0,0.0
13,4,4,1,4,2,57.14285714285714,44.27352510970258,0,0.0
11,3,3,2,3,2,62.50000000000001,28.65498702261772,0,0.0
18,5,4,5,4,5,85.71428571428571,37.93950284516322,0,0.0
12,3,4,2,3,1,55.55555555555556,28.420467185761954,0,0.0
19,5,5,5,4,5,85.71428571428571,37.545672356993116,0,0.0
19,5,5,5,4,5,85.71428571428571,27.037111738604274,0,0.0
13,3,4,2,4,1,55.55555555555556,29.19632925472747,0,0.0
17,5,5,3,4,4,75.0,32.73701566364386,0,0.0
14,5,4,1,4,4,75.0,34.35696619950536,0,0.0
10,3,4,0,3,4,75.0,34.50123660346249,0,0.0
8,1,4,0,3,4,75.0,33.75747905863582,0,0.0
7,0,4,0,3,4,75.0,33.09333865177503,0,0.0
29,7,7,6,9,4,64.28571428571428,36.46153846153846,0,0.0
23,3,7,4,9,5,69.23076923076923,41.89010784678319,0,0.0
23,4,7,3,9,5,69.23076923076923,44.076794347341014,0,0.0
22,4,8,2,8,6,75.0,44.4133506879881,0,0.0
19,3,8,2,6,6,75.0,45.203607288955006,0,0.0
8,3,2,2,1,2,66.66666666666666,31.011527845429455,0,0.0
8,4,2,1,1,1,57.14285714285714,31.965416463711644,0,0.0
34,9,7,8,10,3,60.0,21.957439002017978,0,0.0
37,9,10,8,10,3,60.0,21.1129456368862,0,0.0
40,12,10,8,10,4,64.28571428571428,21.578915183758333,0,0.0
10,2,3,2,3,4,83.33333333333333,39.30889207601291,0,0.0
11,2,3,3,3,2,62.50000000000001,36.50501972032987,0,0.0
22,8,10,0,4,1,52.94117647058823,37.207556935817806,0,0.0
25,8,10,3,4,1,52.94117647058823,34.92106625258799,0,0.0
11,2,4,3,2,1,55.55555555555556,34.4854786661886,0,0.0
35,9,10,8,8,1,52.94117647058823,36.644668737060044,0,0.0
